issued,site,river_id,member,lead_days,q_m3s,store_key,etag,fetched_at
2024-07-01,minas_san_francisco,670027091,high_res,1,57.154,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,10,25.898,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,2,61.062,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,3,82.024,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,4,70.566,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,5,56.559,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,6,46.071,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,7,40.19,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,8,32.384,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-01,minas_san_francisco,670027091,high_res,9,27.611,s3://geoglows-v2-forecasts/2024070100.zarr,0ab4c9859f4d7efcf90404b90e81a9e4-2,2026-09-25T06:27:40Z
2024-07-02,agoyan,621014469,high_res,1,206.499,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,10,135.935,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,2,202.282,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,3,210.122,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,4,205.089,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,5,190.655,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,6,183.27,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,7,171.873,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,8,158.732,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,agoyan,621014469,high_res,9,146.921,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,1,371.742,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,10,229.909,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,2,377.022,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,3,383.055,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,4,395.732,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,5,413.775,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,6,366.978,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,7,329.375,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,8,307.214,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,manduriacu,670078161,high_res,9,269.38,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,1,51.882,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,10,24.501,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,2,67.079,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,3,76.291,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,4,47.205,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,5,45.551,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,6,42.909,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,7,29.582,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,8,26.6,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-02,minas_san_francisco,670027091,high_res,9,25.639,s3://geoglows-v2-forecasts/2024070200.zarr,2423735c8e6d9771cc5f3a4d92278c04-2,2026-09-25T06:27:43Z
2024-07-03,agoyan,621014469,high_res,1,198.157,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,10,133.582,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,2,198.869,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,3,192.519,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,4,183.751,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,5,177.741,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,6,169.121,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,7,156.503,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,8,142.513,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,agoyan,621014469,high_res,9,135.457,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,1,375.914,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,10,230.65,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,2,362.435,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,3,337.711,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,4,360.162,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,5,319.109,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,6,290.11,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,7,275.312,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,8,242.628,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,manduriacu,670078161,high_res,9,256.079,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,1,51.294,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,10,31.598,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,2,44.17,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,3,38.266,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,4,35.323,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,5,32.419,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,6,28.855,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,7,27.561,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,8,26.254,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-03,minas_san_francisco,670027091,high_res,9,26.891,s3://geoglows-v2-forecasts/2024070300.zarr,9de8b56785062878641227b7d001e790-2,2026-09-25T06:27:47Z
2024-07-04,agoyan,621014469,high_res,1,196.402,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,10,137.823,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,2,187.945,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,3,181.449,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,4,179.031,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,5,178.697,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,6,167.359,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,7,149.4,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,8,138.843,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,agoyan,621014469,high_res,9,134.43,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,1,358.635,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,10,244.215,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,2,339.409,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,3,326.887,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,4,307.951,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,5,320.301,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,6,308.148,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,7,261.26,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,8,251.416,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,manduriacu,670078161,high_res,9,244.109,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,1,45.075,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,10,34.897,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,2,39.773,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,3,38.436,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,4,36.037,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,5,30.272,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,6,26.86,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,7,24.746,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,8,26.222,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-04,minas_san_francisco,670027091,high_res,9,34.785,s3://geoglows-v2-forecasts/2024070400.zarr,c57b8abe9f3b598b6b23c47a9fb9ae58-2,2026-09-25T06:27:50Z
2024-07-05,agoyan,621014469,high_res,1,186.909,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,10,144.331,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,2,186.108,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,3,199.944,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,4,205.052,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,5,182.649,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,6,161.035,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,7,141.65,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,8,132.817,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,agoyan,621014469,high_res,9,130.803,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,1,336.484,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,10,210.021,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,2,321.238,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,3,289.118,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,4,293.807,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,5,289.267,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,6,272.718,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,7,255.119,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,8,256.013,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,manduriacu,670078161,high_res,9,241.815,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,1,39.045,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,10,24.158,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,2,34.114,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,3,31.206,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,4,26.268,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,5,24.94,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,6,24.588,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,7,24.191,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,8,25.717,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-05,minas_san_francisco,670027091,high_res,9,26.294,s3://geoglows-v2-forecasts/2024070500.zarr,7e2f989588828988e765416d271fc348-2,2026-09-25T06:27:54Z
2024-07-06,agoyan,621014469,high_res,1,179.87,s3://geoglows-v2-forecasts/2024070600.zarr,546e38506be1e4b2f2a56321c924217a-2,2026-09-25T06:27:58Z
2024-07-06,agoyan,621014469,high_res,10,154.473,s3://geoglows-v2-forecasts/2024070600.zarr,546e38506be1e4b2f2a56321c924217a-2,2026-09-25T06:27:58Z
